epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.5942196531791908,0.5699421965317919,0.5560693641618497,0.6034682080924856,0.5676300578034682,1.0222293215060452,0.9889761778192783,1.007367672176536,0.967567775227608,1.0218406598502343,0.5970765508096153,0.5149116611808812,0.5527372939870991,0.5207852235901247,0.6061017972613694,1.4473820957568808,1.4630406930905964,1.461998055834289,1.4143503171588303,1.4375795136897935,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.3474582373271888,1.3771443872407834,1.408162622407834,1.2770489811347927,1.3437657510080645
1,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.8448710244729978,0.8212306083889183,0.83571806741417,0.8060868469946975,0.8369277600848347,0.5549963753704631,0.483471077926662,0.5223881778640485,0.49125439024299655,0.5402977965567091,1.12060546875,1.1425140800826046,1.1337635845219323,1.1055616326288347,1.119087989177179,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.1023275489631337,1.1105287613407258,1.1015895017281105,2.585787302887385,1.1665275327620968
2,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.7376306297582224,0.6895719545150022,0.7251971845233113,0.6900573493143835,0.7157422233065334,0.5104194289637268,0.428839626798936,0.4680628261161507,0.43019277828002195,0.4824526266220513,0.9432027186822454,0.9254726794881558,0.9578426081106204,0.9251729632736346,0.9268138080561926,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8733130600045903,0.8754703504149266,0.9302030642461118,0.8738168461531538,0.8790755381781934
3,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6702099663948794,0.637299161711964,0.6520397403371443,0.6314792988497183,0.652082356017664,0.462206147952911,0.39769003519771295,0.43341869949747663,0.4057361408384568,0.44187236679803343,0.8491899442235264,0.8434744209324548,0.8401554833858385,0.8257233702808345,0.8329606865524152,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8867387903450821,0.932236069358439,1.220013948080177,0.8950778240432388,0.8383079212382093
4,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6449342894991603,0.609502284078423,0.6279224646747659,0.6234082801079531,0.6273379030577634,0.4275449092645164,0.38238965097917327,0.4002904093593632,0.3807105776093422,0.42161242978288493,0.8227983199128317,0.7953216996761637,0.8141668663112396,0.8219791267989972,0.7956587437095992,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8088991982596261,0.8135365604804957,0.8028119698098178,1.2524352007747246,0.797607184555124
5,0.6277456647398845,0.6335260115606937,0.6335260115606937,0.6300578034682082,0.6300578034682082,0.6273708543099394,0.6233188545485155,0.6069046171433335,0.5971535624714073,0.6183802488200162,0.4101048742139011,0.37205928974195357,0.38764024532716207,0.37311491971715877,0.4013276879393726,0.7963555045084122,0.8187429549497202,0.777443570828219,0.7714058456070926,0.7871989143004111,0.5990783410138248,0.6082949308755761,0.631336405529954,0.5990783410138248,0.5990783410138248,0.7763212397351243,0.7857838380171956,0.7948943986321375,0.8411214098952333,0.948298581734231
6,0.6289017341040463,0.6346820809248556,0.6485549132947978,0.6323699421965319,0.6369942196531793,0.6134400247433863,0.5992982494174888,0.6014757643052198,0.5888335959080162,0.6144454837392229,0.40493701001919735,0.3588043322803777,0.37666244955237854,0.36037633807287306,0.4021064450434588,0.7675509573122777,0.7770546286477955,0.7676421343733412,0.7576933202393558,0.771391732977071,0.5990783410138248,0.6267281105990783,0.6497695852534562,0.6221198156682027,0.6175115207373272,0.8078354163103939,0.7820222740349132,0.9424449903075047,0.8028407382525606,0.7560908234064481
7,0.6369942196531793,0.6589595375722543,0.6578034682080925,0.6485549132947978,0.6531791907514451,0.6089747075093995,0.5910584223926614,0.6018114620392475,0.5896820546290197,0.6219716315422583,0.3949788404850785,0.35089205697588965,0.3705901437943135,0.36506262777048515,0.3925341914553161,0.7592271599200887,0.7596859040610288,0.7641583768599624,0.7473936059059353,0.7830660343170166,0.6036866359447005,0.695852534562212,0.663594470046083,0.6866359447004609,0.6543778801843319,1.4393531842165828,0.7667885562791253,0.7995977665422149,0.7756647030878726,0.7554231415146507
8,0.6589595375722543,0.6809248554913295,0.6797687861271676,0.6751445086705202,0.6670520231213873,0.6119928034620548,0.5630581739845626,0.5768252903715186,0.5797955114907081,0.6006692246012731,0.38953025174250294,0.3476137740349551,0.3644549422854677,0.35608881233482187,0.3822752490229563,0.760301131174105,0.7066877396828538,0.7184054900746827,0.7289332774800992,0.746265175692532,0.663594470046083,0.7327188940092166,0.695852534562212,0.7557603686635944,0.695852534562212,0.7672927549907139,0.7779119113623272,0.7926967902117611,0.7852948865582866,0.757897027626565
9,0.661271676300578,0.6890173410404624,0.6971098265895954,0.6913294797687862,0.684393063583815,0.5942173471691412,0.5686055416360908,0.5934932617419356,0.5744390577898113,0.5861607270503263,0.38352059169646796,0.3390879558587293,0.3601280494567451,0.3502549564619677,0.377925789137499,0.7275152862618822,0.7138105330117251,0.7411324660712426,0.7162698119058521,0.7179011921270178,0.7096774193548387,0.7188940092165899,0.7188940092165899,0.7235023041474654,0.7096774193548387,1.0583826188118226,0.8437221544678859,0.7832226566455331,0.753686900512414,0.7382550008835331
