epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.5895953757225434,0.5676300578034682,0.5734104046242775,0.6023121387283238,0.6104046242774567,7.756836814617892,11.733158238437198,8.345452326153396,10.044464163823958,10.015226412256924,14.287539372750379,22.124186743290053,15.404882990985836,18.86696868861487,18.862743526423742,1.2261342739840166,1.3421297685815654,1.2860216613209576,1.2219596652809632,1.1677093505859375,0.6589861751152074,0.7050691244239631,0.6036866359447005,0.6175115207373272,0.6912442396313364,0.9421240459389401,0.9823093677995391,1.0569263932891706,0.993491458453341,0.9063220046082949
1,0.7341040462427746,0.7410404624277457,0.7086705202312139,0.6936416184971099,0.7144508670520232,1.8306624457376812,3.2662810672313793,2.695002915662363,3.994948861795828,2.8274547102254464,2.9832994336381966,5.914266586303711,4.686717099006023,7.360519969135249,5.0289026619097505,0.7342515997930404,0.7474654311433845,0.8004454166517345,0.793551803728856,0.7333943428249534,0.7373271889400922,0.783410138248848,0.6912442396313364,0.7741935483870968,0.7603686635944701,0.6973151281682027,0.7108424314156107,0.7287620157690092,0.7210752425655242,0.6977870958741359
2,0.7502890173410405,0.7826589595375723,0.7526011560693642,0.7803468208092486,0.7768786127167631,1.0195195237430958,1.6565194715053664,1.1446788726596657,1.9565751268229354,1.4640474363204536,1.4434316393432267,2.8167377535356293,1.7206980192333186,3.4430465588875867,2.4004700413537683,0.6359800286249283,0.606798206994293,0.623518742552591,0.6116724626733623,0.6168079901179042,0.7557603686635944,0.8018433179723502,0.7788018433179723,0.783410138248848,0.7557603686635944,0.6212774180047523,0.6210837649859591,0.6481593259468607,0.6152335311959966,0.6181847356980846
3,0.7919075144508672,0.8196531791907515,0.8057803468208093,0.8208092485549133,0.7907514450867053,0.6637862282335212,1.1729827184195911,0.806324813344063,1.3342189482592661,0.9844137755555844,0.785666110455443,1.9363958780918646,1.0812936529107051,2.266637488242683,1.5029830834187499,0.5589128109293247,0.5160922829164277,0.5697236804787172,0.531905252999122,0.5382029332152201,0.783410138248848,0.7788018433179723,0.7649769585253456,0.7788018433179723,0.7880184331797235,0.5782308974024337,0.5762842415664603,0.5985118672595046,0.5747660975302419,0.5718197449011737
4,0.8150289017341041,0.8439306358381503,0.83121387283237,0.8497109826589596,0.823121387283237,0.593765412448743,0.8899055126063321,0.6240558907252933,1.0044006355311892,0.7928532385224596,0.6695147274284188,1.3907938605054804,0.7811031398970053,1.668397384772607,1.1500266402139576,0.5317887034984904,0.4800877877331655,0.4955626890199994,0.46113058842650245,0.5006204745091429,0.7603686635944701,0.7880184331797235,0.783410138248848,0.7926267281105991,0.8064516129032258,0.5561022780457949,0.5516772995346703,0.5622845487111175,0.5299235401065668,0.5308336530412946
5,0.8242774566473989,0.8589595375722544,0.8346820809248555,0.8832369942196532,0.8439306358381503,0.5088297672774813,0.7782463702039981,0.6024332229697377,0.7669051532898474,0.622614497711899,0.5330466733339729,1.2385320343555661,0.7693192215140806,1.234455930530478,0.8364507703606142,0.48999439029518616,0.4202464042453591,0.4726329987202216,0.40325455271869626,0.4562974019881782,0.7695852534562212,0.7926267281105991,0.7788018433179723,0.783410138248848,0.8110599078341014,0.537138908140121,0.5290544923000072,0.5462063556442612,0.5112350041965186,0.5172825123307891
6,0.8369942196531792,0.8901734104046244,0.8520231213872833,0.8832369942196532,0.8508670520231214,0.48416117401024616,0.6525850372576932,0.5201399461665285,0.6314139430402615,0.5458834677114399,0.515902196868844,1.0230266851022702,0.6180789919074522,0.9892749039951815,0.6697774652494203,0.46070041569001086,0.37878032999301176,0.4477502140430136,0.36690800780550054,0.45430964286174247,0.7649769585253456,0.783410138248848,0.7880184331797235,0.783410138248848,0.7926267281105991,0.5258200157622588,0.5225513300038702,0.5367321242934547,0.5011716218587989,0.5072520031907042
7,0.8346820809248555,0.8901734104046244,0.8520231213872833,0.9028901734104047,0.877456647398844,0.45004472731176864,0.5982456252388998,0.4674977479724709,0.5291075870531414,0.4769446524458194,0.4533437407071437,0.9359030070108011,0.5410619030851836,0.8091469765256304,0.5922984188302941,0.4477284282719323,0.3611670590321952,0.4158463434341851,0.33248420592841754,0.3959516057180702,0.7695852534562212,0.8018433179723502,0.7880184331797235,0.7926267281105991,0.7926267281105991,0.5213487686649445,0.506929213000882,0.5416549999043688,0.4945271927090834,0.5071665680353543
8,0.8369942196531792,0.8947976878612718,0.8647398843930636,0.9132947976878614,0.8739884393063584,0.4673319455543789,0.5922982765173693,0.45680202543735504,0.4697072798505836,0.4481893807923028,0.5153179926062943,0.9399720143287553,0.5312256020143491,0.7455806412281246,0.5441995019759607,0.4353412225705768,0.36051576728120854,0.4071862839777535,0.2857916891028028,0.3841826095493562,0.7649769585253456,0.783410138248848,0.7788018433179723,0.7741935483870968,0.7926267281105991,0.5210275606076289,0.5149359109764275,0.5295513170655421,0.4777217988044985,0.4954725168817054
9,0.846242774566474,0.8971098265895955,0.8682080924855492,0.9225433526011562,0.8647398843930636,0.43554465616241506,0.5131351462471376,0.4452055253156828,0.42780287987595306,0.4513707792540209,0.45145414673953976,0.7978097878464865,0.5239799100598064,0.6767006934782781,0.5805191630070362,0.4254794755113234,0.3330348697277384,0.3953686722921669,0.27033692762392375,0.36966465919389635,0.7649769585253456,0.7926267281105991,0.783410138248848,0.7880184331797235,0.8018433179723502,0.512228020874586,0.5124613151022915,0.5459383072391633,0.4799671436784454,0.4906202395390805
