epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6104046242774567,0.5803468208092486,0.5838150289017341,0.6092485549132949,0.6092485549132949,4.891217702025667,6.223756689544118,10.527758167424333,8.652057582085286,6.818632217722201,8.585263011652396,11.236158720943905,19.85387489555079,16.150006477985908,12.449834998594511,1.1971723923989392,1.2113546668936352,1.2016413977386755,1.1541087299311927,1.1874294455991972,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.6129032258064516,0.6036866359447005,1.0483224051339286,0.9786461333525346,1.0776243429579493,1.0200904107862903,0.9870357952908986
1,0.7132947976878613,0.7109826589595376,0.6901734104046243,0.700578034682081,0.7109826589595376,3.812786853641545,4.214054969472623,9.27253968562555,5.140228988927439,4.348647679757635,7.025088305867047,7.819036601880275,18.165748340274217,9.698102321099798,8.119478426942038,0.7571829349622814,0.7849258982807125,0.8131455937656787,0.804690719744481,0.7617596967504658,0.7465437788018433,0.7235023041474654,0.7419354838709677,0.7142857142857143,0.7004608294930875,0.7137915264076901,0.7392257479478687,0.771894041843678,0.7625743672595046,0.7710841306343607
2,0.7364161849710983,0.7445086705202313,0.7364161849710983,0.7445086705202313,0.723699421965318,3.4020940776264994,3.4778882341647366,8.744906341264008,3.8637863539774484,3.4591365210506893,6.434690803562829,6.60994161378353,17.63493852659103,7.392156902803194,6.54462708026991,0.6583162010262865,0.6441257721787199,0.7015441054597907,0.6714511836340668,0.6675023070169152,0.7603686635944701,0.7511520737327189,0.7511520737327189,0.7741935483870968,0.7649769585253456,0.6761061145413306,0.6634288031934044,0.7764300508982575,0.7265523743519585,0.6817986976166475
3,0.7456647398843931,0.7641618497109827,0.7364161849710983,0.7560693641618498,0.7398843930635839,3.092788036810149,3.2435308640156317,8.012481212615967,3.5082874932420363,2.9843604914638973,5.976533769467555,6.306775957072547,16.57477841683484,6.8486745160654054,5.739165693248084,0.6114253297858282,0.6077152217200043,0.6449230089100129,0.6340008656912988,0.6139466171964593,0.7926267281105991,0.7603686635944701,0.783410138248848,0.7649769585253456,0.7419354838709677,0.681062267672631,0.6525655298189084,0.6878684610815092,0.6279381255400346,0.6691258865567397
4,0.7745664739884394,0.7791907514450868,0.7502890173410405,0.7826589595375723,0.7560693641618498,2.972078753173898,2.9350133412474886,7.488406273203158,3.083315197480928,2.7316893448523425,5.890608495528545,5.8380371025942885,15.889324403684073,6.153489344710604,5.347253173863122,0.5841908761120718,0.5598122133027523,0.6149281143048487,0.5713546822924133,0.5916826790625896,0.8018433179723502,0.7880184331797235,0.7373271889400922,0.7926267281105991,0.7880184331797235,0.6102368754725302,0.5837834090131768,0.6556493521835397,0.6012808100968462,0.638197516516057
5,0.784971098265896,0.7965317919075146,0.7826589595375723,0.7942196531791909,0.7722543352601157,2.7757987407369353,2.784712084389608,7.162932298052201,2.874895427205147,2.484094659122852,5.644139619048582,5.703108815971865,15.628065809197382,5.891447872196863,4.964514266460314,0.544866929360486,0.5148479391675477,0.5789396303509353,0.52868799332085,0.554879407270239,0.8018433179723502,0.7557603686635944,0.7511520737327189,0.7419354838709677,0.7788018433179723,0.6254538962368592,0.5770897228047595,0.6467252107259864,0.5795234645017281,0.6232081821986607
6,0.7965317919075146,0.8254335260115607,0.7734104046242775,0.8023121387283237,0.7734104046242775,2.645393935912246,2.5563681934951643,6.708165013462032,2.7622991319096415,2.3464164504217444,5.507018689168703,5.3921401380398954,15.014134608277487,5.820015183282555,4.799851865943419,0.5302798944875735,0.4603627493622106,0.5689697615597227,0.5022480115977996,0.5330075780186084,0.7972350230414746,0.7695852534562212,0.8064516129032258,0.783410138248848,0.8018433179723502,0.558780511952765,0.5453103764265913,0.5702018210415467,0.5642169301960326,0.5688002625918058
7,0.8138728323699422,0.8358381502890174,0.7942196531791909,0.8034682080924856,0.8104046242774567,2.5438944065789566,2.482136020966626,6.115025265501179,2.701547215837951,2.1679546122157247,5.457942320666182,5.3676232854160695,14.0736510414596,5.854998382953329,4.5504923938611235,0.4978608472631612,0.45615564573795425,0.5270541654814274,0.4874220244381406,0.49510899814990683,0.7649769585253456,0.7972350230414746,0.783410138248848,0.7373271889400922,0.7603686635944701,0.5839646862399194,0.5260256578296011,0.558615477953089,0.5640592443228867,0.5339782292941748
8,0.8115606936416185,0.8393063583815029,0.8057803468208093,0.8358381502890174,0.8242774566473989,2.430349186199521,2.3911620126951725,5.842661630669865,2.435426266915208,2.077022942927999,5.341661885244037,5.341806799993602,13.832468859646298,5.430839532012239,4.477854394037789,0.48947393784829235,0.4240654061693664,0.5161232992049751,0.43848398191119553,0.47646858495309813,0.7741935483870968,0.7972350230414746,0.8018433179723502,0.783410138248848,0.7926267281105991,0.5513944142425116,0.51986571281187,0.5847313173355595,0.5457490841913882,0.5960694062545003
9,0.8289017341040463,0.8497109826589596,0.8046242774566474,0.8416184971098266,0.8138728323699422,2.2299051257448457,2.2630553286556805,5.538016322555892,2.3008093658937225,1.9761719823977268,5.078484409446016,5.186270357271947,13.500640931479428,5.27581781641059,4.365274418384657,0.4277428180799572,0.4136745032914188,0.5004377540098418,0.4186612575426014,0.46469910647890983,0.783410138248848,0.783410138248848,0.7649769585253456,0.7465437788018433,0.7972350230414746,0.5183461624356459,0.5224230366368448,0.5364562707013248,0.5439364877164639,0.5371251260080645
10,0.8404624277456648,0.8601156069364162,0.8219653179190752,0.8473988439306359,0.8196531791907515,2.205875599056209,2.206053193009228,5.204744812545426,2.226411983507489,1.8531110642153188,5.193640580417913,5.229722675927189,13.038044118006296,5.272746449216791,4.208644503847174,0.4132166171292646,0.3918514951653437,0.5047652437052595,0.3986113049568386,0.43979100568578877,0.815668202764977,0.783410138248848,0.7788018433179723,0.7926267281105991,0.7465437788018433,0.528425049671929,0.5448013165030062,0.5293377994941676,0.5102254630233835,0.6758055445235995
11,0.8485549132947977,0.8947976878612718,0.8450867052023122,0.8682080924855492,0.8300578034682081,2.070651656170504,2.0817723487495283,4.930418883988617,2.110421283529439,1.765453748199918,5.026982253844585,5.13369922353587,12.808698942901891,5.180963564356532,4.125455939441646,0.3896008369025834,0.3463628576436174,0.45061237440196744,0.36442656035816995,0.423491644203116,0.7649769585253456,0.7741935483870968,0.7926267281105991,0.7926267281105991,0.8018433179723502,0.5927920011880761,0.6006794239518829,0.5164588189894154,0.4976464196833597,0.5191230949718282
12,0.8635838150289018,0.8959537572254336,0.8346820809248555,0.8786127167630058,0.8531791907514451,1.9622455381472177,1.9232236537911476,4.668616221311989,1.9951910436700244,1.6643158104441582,4.934030198175972,4.925429894289839,12.567138789990626,5.091650015717253,4.044910826814284,0.3620538536561738,0.3066511066681748,0.41556576195113154,0.3278670354720649,0.3824570069619275,0.7511520737327189,0.7695852534562212,0.8018433179723502,0.7649769585253456,0.783410138248848,0.6854267032465078,0.5713425561579691,0.5094156221310664,0.5634021319551952,0.5995460369619906
