epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6208092485549134,0.6508670520231215,0.6254335260115608,0.6231213872832371,0.6138728323699423,1.3447168502238913,1.2296378251609452,1.3179315186421805,1.2771016069508474,1.3458163831212104,1.5360654089428962,1.38267238205726,1.5237788727524084,1.4397033212381765,1.5479538659436987,1.1533682936922125,1.0766032507660193,1.1120841700002688,1.1144998882888655,1.1436788926430799,0.695852534562212,0.6820276497695853,0.631336405529954,0.6451612903225806,0.6774193548387096,0.9049876692108295,1.0197874851490496,0.9632963540916619,0.9362719839069701,0.9416468747749857
1,0.7364161849710983,0.7306358381502891,0.7294797687861272,0.7306358381502891,0.7225433526011561,0.9760865951896808,0.927188270135757,0.9959150334016993,0.9358571352214988,0.9875981949884957,1.1743064954740192,1.0913306698886627,1.2132474118416463,1.1251064112427038,1.214381260609408,0.7875359561465202,0.7710528007341088,0.7891842334642323,0.7558395206381422,0.7718777065977044,0.728110599078341,0.7004608294930875,0.6774193548387096,0.6497695852534562,0.6728110599078341,0.819656266594812,0.8565280052923387,0.8874274398874028,0.7542965796685988,0.7671365342381913
2,0.7410404624277457,0.7410404624277457,0.7445086705202313,0.7329479768786128,0.7491329479768787,0.8895487511923553,0.8423279343395058,0.8784830367893254,0.8452881683997058,0.9017431577411267,1.0817840421965363,0.9877136989471016,1.0826807869683712,0.9914087368807661,1.1094727805995066,0.7156216234242151,0.7107884692489554,0.693732730292399,0.7130838889594472,0.7137973527295873,0.7235023041474654,0.7050691244239631,0.6682027649769585,0.6451612903225806,0.7695852534562212,0.7398168502315399,0.8781338177518361,0.9560694189115604,0.8014613911852858,0.6895103981967345
3,0.7225433526011561,0.7306358381502891,0.7479768786127168,0.7537572254335261,0.7398843930635839,0.841490404321513,0.8145310304580479,0.8433175819729446,0.7847656060796265,0.8510042308667384,1.0074143431602267,0.9397463711029893,1.004239432308652,0.9317368782988382,1.0514935725325838,0.6987185948485628,0.7067875577769148,0.7048499092049555,0.6583019073950042,0.6784901028379388,0.7096774193548387,0.7557603686635944,0.7465437788018433,0.7142857142857143,0.7511520737327189,0.7707957254576793,0.6351872061804142,0.6751897818481867,0.8822209230765768,0.717286615327756
4,0.7526011560693642,0.761849710982659,0.769942196531792,0.7595375722543353,0.7526011560693642,0.7959017551273381,0.7738060010682553,0.782623674344579,0.7552488424362392,0.8289439322751596,0.9653996874433045,0.8945382226497756,0.9697061651343599,0.9009055178099816,1.0117846273500986,0.6572216333599266,0.6750250989144001,0.6295561938110842,0.636075211227487,0.6793470114742944,0.783410138248848,0.7695852534562212,0.7649769585253456,0.783410138248848,0.7880184331797235,0.6315278875113632,0.6650939251420684,0.6626295450096307,0.6276340616463516,0.627789732497958
5,0.7653179190751446,0.7653179190751446,0.7838150289017342,0.7745664739884394,0.7630057803468209,0.7523428177067993,0.7340906538547726,0.7541096319846057,0.7299808723117234,0.7894799282791418,0.9310044449403745,0.8662742310707722,0.9526280049883992,0.8589455851721107,1.0036292568259282,0.6133837721763401,0.631281203086223,0.5997064485462433,0.6296749861415373,0.6229193391056236,0.7235023041474654,0.8018433179723502,0.7603686635944701,0.7741935483870968,0.783410138248848,0.8501751807428175,0.668064214117516,0.6866080464305966,0.6300513711393154,0.6518939200634232
6,0.7710982658959538,0.7722543352601157,0.7884393063583816,0.7861271676300579,0.7757225433526012,0.7281578801093845,0.6981820507880745,0.7248636145110524,0.7105981754053623,0.7626656474323448,0.9274338281482731,0.8447399675299269,0.9366746435471631,0.8644967051821018,0.9664642335078039,0.5808669506409846,0.5898566243298556,0.5683076206697236,0.5968470874182675,0.6120319049292748,0.7465437788018433,0.7603686635944701,0.7511520737327189,0.7695852534562212,0.7741935483870968,0.6743129299532983,0.6623841826267506,0.6170210794369746,0.573048986048193,0.6265701610371813
7,0.793063583815029,0.7919075144508672,0.7988439306358383,0.8069364161849711,0.7710982658959538,0.6991507446547167,0.6676314672745696,0.7030458127686737,0.6674987610873826,0.744311501947018,0.902349173475843,0.8345938959252943,0.9171435740015922,0.85377983215752,0.963920700440713,0.5564795349716046,0.550402563646299,0.5527218788041981,0.5367057019964271,0.5901178441463261,0.7880184331797235,0.7741935483870968,0.7511520737327189,0.7880184331797235,0.7557603686635944,0.5917663662115,0.5679039922178066,0.5921123560672531,0.6053332974833827,0.6005567021084272
8,0.8184971098265896,0.7815028901734105,0.8265895953757226,0.7965317919075146,0.8069364161849711,0.6594751657695945,0.6577642513524502,0.6854219196039603,0.6703104245553323,0.7210711246236748,0.8847445954970263,0.8233871268569877,0.9278007609034897,0.8447590262518017,0.9511023409869692,0.5092955135971035,0.5473489679327799,0.5238359931412093,0.554011318661751,0.5677169465690578,0.728110599078341,0.7327188940092166,0.7419354838709677,0.7327188940092166,0.7603686635944701,0.6826363752514536,0.6107980523790631,0.6388194489588935,0.6322475111429593,0.6021436991230134
9,0.8335260115606937,0.8138728323699422,0.8161849710982659,0.83121387283237,0.8208092485549133,0.6426585106127852,0.6365184521456377,0.664255045696136,0.6397762826276482,0.6654026513799615,0.8937646735698805,0.8335815400158594,0.917023794366679,0.8342945521030951,0.9329742625219013,0.4837954361504371,0.5118458906718351,0.504340130254763,0.5167137116467188,0.4961226609868741,0.7511520737327189,0.7511520737327189,0.7557603686635944,0.7465437788018433,0.7695852534562212,0.5863691266231273,0.5701736766621813,0.5813607664152225,0.6062350954328265,0.5852116467216597
