epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.5895953757225434,0.5884393063583815,0.5722543352601156,0.5780346820809249,0.5884393063583815,9.042897381913772,6.440570660687368,6.812115918605699,5.289148746280495,9.406351150722678,16.853113235683615,11.640397662416511,12.368052456357063,9.353062095992062,17.567839080040606,1.2326815543918435,1.2407436545835722,1.256179389603641,1.225235405318234,1.2448632476526662,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.1012834821428572,1.1360977102534562,1.0330039872551844,1.093577863983295,1.2026322184619815
1,0.6751445086705202,0.6416184971098267,0.6647398843930636,0.6705202312138728,0.6809248554913295,6.232363149660443,5.337953007549321,5.672209925607803,4.064947391868731,5.8411257901322955,11.877602870311213,9.947913351408932,10.721664826804345,7.409417819539342,10.999391678276412,0.8625006719466743,0.9528685403526376,0.8690696156353032,0.8836216707842066,0.9344823294823322,0.7050691244239631,0.7050691244239631,0.7004608294930875,0.663594470046083,0.7096774193548387,0.819393316172235,0.8415170133388536,0.7600189068350375,0.9114984609014977,0.8363757155457949
2,0.7202312138728324,0.738728323699422,0.7213872832369943,0.7167630057803469,0.7213872832369943,5.022278873198623,4.730879654578112,5.2013312796933935,3.4635993100087576,4.4398899362721576,9.74499196306281,9.163678709520113,10.146955361060046,6.514362796730952,8.534704488351805,0.7493481067342496,0.7202520807948681,0.726719147568449,0.7033848193807339,0.7350578308105469,0.7142857142857143,0.7142857142857143,0.7649769585253456,0.7142857142857143,0.7603686635944701,0.7792403401317685,0.7832658477642569,0.7730503345964141,0.726826891921083,0.7969590991323444
3,0.7167630057803469,0.7086705202312139,0.7271676300578035,0.7179190751445087,0.7121387283236995,4.435050209727856,4.3778246794271904,4.784516052915416,3.196487645490454,3.9316582023550612,8.79650908216424,8.651672573264586,9.542704679550381,6.069810596081095,7.663952560599791,0.6821668432393205,0.7003275320070599,0.6902605984189095,0.7240933584510734,0.7201489439798058,0.7235023041474654,0.728110599078341,0.7373271889400922,0.7050691244239631,0.7695852534562212,0.8089996197256625,0.7097567369311636,0.678914294264833,0.8159709877682172,0.7471597557243663
4,0.7294797687861272,0.7294797687861272,0.7364161849710983,0.7132947976878613,0.7317919075144509,4.1191669385367575,4.163057613263437,4.5511171774033015,2.971808260733928,3.464835530027337,8.345629108061484,8.423675577574913,9.334941923071485,5.752773639258988,6.9070181584139485,0.6611526296773088,0.6770976180330329,0.6370789676631262,0.6964730603979268,0.6485044671854842,0.7142857142857143,0.783410138248848,0.7603686635944701,0.7235023041474654,0.7188940092165899,0.7360597953269009,0.6951094245031681,0.6774289179507489,0.71450440015661,0.734094716436852
5,0.7352601156069365,0.7352601156069365,0.7526011560693642,0.7410404624277457,0.7410404624277457,3.945797710243715,3.859534807708285,4.370515365119374,2.707781843636014,3.1634133299556346,8.182472522105646,8.006910972638961,9.193968864755893,5.368441721714965,6.4329464982408995,0.6506061553955078,0.6337977855577381,0.6189404233879999,0.6383797006869535,0.6204430991356525,0.7649769585253456,0.7603686635944701,0.7741935483870968,0.7373271889400922,0.7741935483870968,0.7135078676285282,0.7180699642902145,0.6394398772771457,0.7364565238425259,0.7833455872425835
6,0.7283236994219654,0.7641618497109827,0.7445086705202313,0.7456647398843931,0.7491329479768787,3.697712511644451,3.6639167053983845,4.003168876564831,2.5423317677384123,2.89007110005125,7.859030933555113,7.798284976854237,8.636160115583227,5.163763721054847,6.002900340141506,0.6219552328827185,0.6080791490887283,0.5787838752116632,0.6047515256689229,0.5892841356609939,0.7465437788018433,0.783410138248848,0.7465437788018433,0.7235023041474654,0.7327188940092166,0.6863184634441605,0.6657535535399266,0.6354815223799323,0.7432093466481855,0.734762446671587
7,0.7526011560693642,0.7653179190751446,0.7595375722543353,0.738728323699422,0.7456647398843931,3.508587555054131,3.5170082198370487,3.8855176354766985,2.403619006686254,2.731435686076453,7.640421939552377,7.69620761302633,8.602383562184254,4.96366989831312,5.774027483178935,0.6075124565614473,0.5826768525149844,0.573675724344516,0.6061365276301672,0.5951479290603497,0.7511520737327189,0.7741935483870968,0.7603686635944701,0.7327188940092166,0.7327188940092166,0.6607763053085397,0.6669900779899913,0.6023551132272466,0.6755148188859087,0.7683049918319772
8,0.7491329479768787,0.7745664739884394,0.7838150289017342,0.738728323699422,0.7560693641618498,3.2534524333586385,3.3721479270436348,3.722458481241804,2.3405015381104355,2.6494852774733797,7.258907915255345,7.590876770675729,8.490200713140155,4.943890897505874,5.754609908532659,0.5831487025689641,0.5596618827329863,0.5439635373036796,0.6049085713307792,0.5794020923999471,0.7972350230414746,0.783410138248848,0.7741935483870968,0.783410138248848,0.7188940092165899,0.6282916091004824,0.6399919360464069,0.5966148552257344,0.6145998343894009,0.7174973729568692
9,0.784971098265896,0.7919075144508672,0.7745664739884394,0.7653179190751446,0.7583815028901735,3.1618828357906517,3.1951214539895365,3.5705455311941443,2.182320406677526,2.4938416273222055,7.256896854540623,7.41569825706132,8.358468169466072,4.747816502501111,5.533449030797416,0.57115981338221,0.5249607803624704,0.5414517953855182,0.5592515402977619,0.5708247849700647,0.7649769585253456,0.7649769585253456,0.7972350230414746,0.7926267281105991,0.7695852534562212,0.5838255992133496,0.5930891608312931,0.5852862942603326,0.5974888252223143,0.7109281478389617
