epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6127167630057804,0.608092485549133,0.6046242774566475,0.6231213872832371,0.6092485549132949,1.181795522707318,1.179086737676498,1.1720439315935887,1.1629329296427036,1.1950280775717639,0.7004608294930875,0.6682027649769585,0.6774193548387096,0.6866359447004609,0.6912442396313364,0.8431802213466661,0.9205980432747696,0.8643026747461837,0.9351346767443116,0.9155622209821429
1,0.700578034682081,0.6786127167630058,0.6913294797687862,0.6878612716763006,0.7040462427745665,0.8360990132760564,0.8770195989433779,0.8540492653846741,0.8459023723908521,0.8499100427015112,0.6682027649769585,0.7327188940092166,0.7142857142857143,0.7142857142857143,0.7235023041474654,0.7520242396587601,0.7917986223774571,0.7958319176177275,0.7184831711553759,0.7836961350682694
2,0.7167630057803469,0.7098265895953758,0.7109826589595376,0.7167630057803469,0.7132947976878613,0.7791570053188079,0.7654780455685537,0.7644908739886153,0.812727049950066,0.7742810561022627,0.6774193548387096,0.7649769585253456,0.7419354838709677,0.728110599078341,0.7557603686635944,0.7339980041925809,0.7459948403494698,0.7105983171594857,0.7085397254486787,0.7385180161295948
3,0.7225433526011561,0.7271676300578035,0.7329479768786128,0.7179190751445087,0.7306358381502891,0.7442157049791529,0.730707085187282,0.7555607953749666,0.760706904284451,0.7225858197299713,0.6866359447004609,0.7511520737327189,0.7419354838709677,0.7511520737327189,0.7511520737327189,0.6816579735224149,0.675669191070416,0.7240941019102176,0.7074599535234513,0.6886713867363292
4,0.7410404624277457,0.746820809248555,0.738728323699422,0.7283236994219654,0.7202312138728324,0.7211923864456492,0.6746808282279093,0.7542668367744586,0.7489829074352159,0.7351689830832525,0.6912442396313364,0.7557603686635944,0.7695852534562212,0.7557603686635944,0.7741935483870968,0.6633196651660902,0.6433464744673346,0.6458770108113091,0.6735414079806772,0.6650707419566845
5,0.7514450867052024,0.7375722543352602,0.7352601156069365,0.7375722543352602,0.7398843930635839,0.6830504145644126,0.6678542035435318,0.6904044200520997,0.6732214667381496,0.6827509419633708,0.7327188940092166,0.7788018433179723,0.7603686635944701,0.7649769585253456,0.7695852534562212,0.6431779312098631,0.6622757933656191,0.647048636515569,0.6386127070897186,0.6624027342290922
6,0.7526011560693642,0.7445086705202313,0.7549132947976879,0.7433526011560694,0.7572254335260116,0.659406389938582,0.6875538396725961,0.6767328567461136,0.6705044836079309,0.6664892683882232,0.7142857142857143,0.7880184331797235,0.7373271889400922,0.7649769585253456,0.7465437788018433,0.6115004686715966,0.6270761792011524,0.6792747293199811,0.6535464701015279,0.6290102900447934
7,0.7676300578034683,0.7445086705202313,0.7560693641618498,0.7583815028901735,0.7641618497109827,0.6161676765581884,0.6708919195407027,0.676244762512522,0.6792583903041455,0.6681685442224555,0.7603686635944701,0.7880184331797235,0.7511520737327189,0.7741935483870968,0.7004608294930875,0.5818504254389468,0.5872602946197931,0.650676643793484,0.588347192184167,0.6257553100585938
8,0.7641618497109827,0.7884393063583816,0.7526011560693642,0.7653179190751446,0.7572254335260116,0.6104471554996771,0.6185832789184851,0.6118956377746863,0.679871489422037,0.6623609071477837,0.8018433179723502,0.7649769585253456,0.7511520737327189,0.7695852534562212,0.7557603686635944,0.5919442803079632,0.5951234717522899,0.591339853502089,0.606525691423548,0.5883889912460257
9,0.7757225433526012,0.7676300578034683,0.7988439306358383,0.784971098265896,0.7595375722543353,0.5847765565465349,0.5933296270326737,0.5554480890341855,0.5802394455179162,0.6262661374490196,0.7465437788018433,0.7926267281105991,0.7373271889400922,0.783410138248848,0.7603686635944701,0.5738572700781757,0.563092984362132,0.5725767876146026,0.5234039631856752,0.6013064631668653
10,0.8,0.7884393063583816,0.7861271676300579,0.7768786127167631,0.7803468208092486,0.5821523001981438,0.5700254615293731,0.5667999550836895,0.5921666209304005,0.5891424504988784,0.7419354838709677,0.8064516129032258,0.7327188940092166,0.7741935483870968,0.7741935483870968,0.6202717854680004,0.5537147181374686,0.5810791803395143,0.5474385484572379,0.5918544767089703
11,0.7988439306358383,0.7815028901734105,0.808092485549133,0.793063583815029,0.7780346820809249,0.5567455677264327,0.5598271192487226,0.5532343198946856,0.5492478800476144,0.5638640033542563,0.728110599078341,0.7511520737327189,0.7557603686635944,0.7695852534562212,0.7511520737327189,0.6049878443441083,0.6366138282459453,0.6108624622019755,0.5336729958310106,0.6018533964860274
12,0.8219653179190752,0.8034682080924856,0.7907514450867053,0.8046242774566474,0.801156069364162,0.5264299931602741,0.5608959233542101,0.5696590567400696,0.5260522182381481,0.5617279694714677,0.7603686635944701,0.7695852534562212,0.7327188940092166,0.7465437788018433,0.7096774193548387,0.5524562888431109,0.5413003742420179,0.639002614306964,0.552502854628497,0.6046973538288872
13,0.8184971098265896,0.8092485549132948,0.8069364161849711,0.7907514450867053,0.7907514450867053,0.5003008406370058,0.5326590110129172,0.5582783874295173,0.6058597954314783,0.5642478368971326,0.7142857142857143,0.783410138248848,0.7557603686635944,0.7880184331797235,0.7419354838709677,0.6225875094189622,0.5426044266344765,0.5418855655028524,0.545029399032417,0.5706665433496924
14,0.8323699421965318,0.8069364161849711,0.8046242774566474,0.8265895953757226,0.8023121387283237,0.4897695614383855,0.5569847822189331,0.5346521793975743,0.5180595161717966,0.544123689515875,0.7649769585253456,0.7741935483870968,0.7649769585253456,0.7741935483870968,0.7419354838709677,0.5823315673160113,0.5458044676187401,0.5812684583224459,0.5629113945543491,0.5981226362940353
