epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
7,0.8161849710982659,0.793063583815029,0.8,0.8092485549132948,0.8254335260115607,1.2694769198194555,1.6004668862447826,1.667396505764865,1.3506061935096705,1.5948223422426697,2.325736848586196,3.163482584811132,3.3241373481006797,2.5577605142505893,3.130067786492339,0.5278476400112887,0.5030304095067015,0.5041529891687796,0.5030297970553057,0.5168841038275203,0.7649769585253456,0.8110599078341014,0.8064516129032258,0.7972350230414746,0.7741935483870968,0.5707652711648545,0.5242363011232719,0.5235729305425547,0.5442422611922163,0.5465716524607575
8,0.8254335260115607,0.8046242774566474,0.8150289017341041,0.8161849710982659,0.8196531791907515,1.1568619366906105,1.5590215333558004,1.555382967268655,1.2979080184884029,1.572752752161901,2.1972060255501247,3.1816931558311534,3.1776281879582537,2.5295810360427295,3.162161853882151,0.4632991650782594,0.477240404951463,0.4738860961494096,0.47679262423734053,0.5131466191843015,0.7649769585253456,0.7972350230414746,0.8341013824884793,0.783410138248848,0.783410138248848,0.5444729712701613,0.5356530044485347,0.5358454972368232,0.5887664232385873,0.6110838437409994
9,0.823121387283237,0.8173410404624278,0.8254335260115607,0.8335260115606937,0.8150289017341041,1.1412967335466946,1.475177293387028,1.4429432517344798,1.211005354146345,1.4502681981806362,2.1846467223736123,3.085533519130234,3.026074217820386,2.4365829098115275,2.9965077611284516,0.48121819802380483,0.45638054663981864,0.4413706490752894,0.4356399938600873,0.47203505804779333,0.7603686635944701,0.7741935483870968,0.8341013824884793,0.783410138248848,0.7972350230414746,0.5299050467354911,0.5399439235986103,0.50149659187563,0.5488588535291259,0.5707110567576325
10,0.8416184971098266,0.8335260115606937,0.823121387283237,0.8728323699421966,0.8508670520231214,1.0895528828879015,1.38789784757916,1.3993835927696403,1.0972797990938938,1.3795622056777324,2.1771449430273213,2.9825154512847236,3.0494321141767937,2.3007120380707837,2.9462076108390036,0.4369976498665066,0.43112729448790943,0.40935448112837763,0.375220447505286,0.4395749765798586,0.8110599078341014,0.7880184331797235,0.7695852534562212,0.7142857142857143,0.8018433179723502,0.4831339049449165,0.5417460779989919,0.5667989352881084,0.5965239001858619,0.5218177478983655
11,0.8473988439306359,0.8381502890173411,0.8566473988439307,0.8705202312138729,0.854335260115607,1.0170140420898386,1.3352047989674665,1.3113761797137218,1.0937243693192071,1.279798312608255,2.076006076751499,2.949956673821178,2.938218072466894,2.3756295360556434,2.823897966004293,0.41484207188317535,0.41701251651168963,0.38630917750367333,0.36479786339156123,0.401780810924845,0.7419354838709677,0.7926267281105991,0.7880184331797235,0.7741935483870968,0.7788018433179723,0.5488358950285318,0.5394146475374424,0.5594078802293346,0.5522433865454889,0.5903643067531322
12,0.8728323699421966,0.8508670520231214,0.8635838150289018,0.8820809248554914,0.8728323699421966,0.9340378485551668,1.2722496401279344,1.261243190923962,1.029144851166174,1.2251710223221997,1.986453121545118,2.876260895794685,2.9047750786903803,2.3040450242681243,2.7890171802372015,0.36735272188799095,0.40855130799319767,0.37626450652376225,0.3426601777382947,0.3831000634289663,0.7972350230414746,0.7880184331797235,0.7557603686635944,0.7741935483870968,0.7741935483870968,0.6430276967413414,0.6609959580381894,0.6609929519864272,0.6634581253825245,0.5836105698264689
13,0.8705202312138729,0.8624277456647399,0.8751445086705203,0.8947976878612718,0.877456647398844,0.9331544306846934,1.2166868917165545,1.2051181719390625,0.9693523670008423,1.1625876199761662,2.0100041759123495,2.891314019303803,2.8773918058894097,2.2400570134504125,2.767902356222135,0.3845705679797251,0.3635749160696607,0.3532051515141758,0.3220122319842697,0.3447857296794926,0.7880184331797235,0.7788018433179723,0.7557603686635944,0.7788018433179723,0.8110599078341014,0.5020349388298351,0.5440293940530944,0.5652434880832373,0.6003985426942324,0.535527840188022
14,0.8716763005780347,0.8832369942196532,0.8924855491329481,0.869364161849711,0.8809248554913295,0.8747238172303646,1.1314397539020677,1.1246812764657748,1.124746743145339,1.1047721263192116,1.9502728898590858,2.7808315871505562,2.8189758166260677,2.6424205292255505,2.714809238637259,0.35686688466903266,0.33728817406050654,0.308909884286583,0.3940149578479452,0.3295691210195559,0.7557603686635944,0.7926267281105991,0.8018433179723502,0.8018433179723502,0.7972350230414746,0.5165859872844362,0.49487666820051485,0.5484759423040575,0.5285062306487616,0.5617782311505436
15,0.8924855491329481,0.8786127167630058,0.8959537572254336,0.900578034682081,0.8878612716763006,0.8162504983467793,1.0999591301340577,1.1088231170396192,0.93904652179928,1.0855196535313896,1.9616277338167942,2.7910788343587054,2.8630352731144755,2.3265677531924815,2.776015045172578,0.29562448361598026,0.3312683499187504,0.3114539680130985,0.3083550514431175,0.31711265143998174,0.7511520737327189,0.8018433179723502,0.7235023041474654,0.7373271889400922,0.7695852534562212,0.5152690201860419,0.510890398157357,0.6190963604483187,0.606950452250819,0.5782221077773978
16,0.8982658959537573,0.8832369942196532,0.8497109826589596,0.9132947976878614,0.9017341040462429,0.7859157513861262,1.0706158314549594,1.196081998971624,0.8500225821492868,1.017319685890587,1.9362031918600064,2.8048139083276102,3.0150453393612433,2.223574423461879,2.7114218973785364,0.2929353932721899,0.3273880503593235,0.41652623885268464,0.2613574780455423,0.29127584247414123,0.7788018433179723,0.7972350230414746,0.783410138248848,0.8018433179723502,0.7926267281105991,0.4888574450796101,0.5159725769324237,0.5326341901506696,0.5735355500252016,0.4933310302171839
