epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6242774566473989,0.6057803468208093,0.576878612716763,0.593063583815029,0.6196531791907515,1.3716100290280964,1.4170425835005733,1.414406312715023,1.4025548532468464,1.3877070715668005,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.2209607664890554,1.156094740063364,1.2811858708957373,1.1585800241215438,1.2033826414890554
1,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,1.129859014388618,1.1201793425673738,1.146600005823538,1.1030052954997491,1.097146410460866,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.0700924077890985,1.0510979577692972,1.075721424296155,1.075712423720118,1.0398795835433468
2,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,1.013876468763439,1.0175753952166355,1.0438492801211297,1.0083577742270373,1.0116493505075437,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.0200053184263167,1.0313982897639824,1.0349877001503096,1.0450296995277228,0.9727017626784364
3,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.9529384669907596,0.9625300311167305,0.9640573011625797,0.9312587287447868,0.9460756494364607,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.0705028569094046,0.9964031250246109,1.013407313878635,0.9759783854682325,0.9714149868433377
4,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.8858821763904816,0.9046740717844132,0.9050030325530866,0.8809796571731567,0.8727949934268217,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9517867378375497,0.9011302312947638,0.9436058272963844,0.8715204126823882,0.9432473116756035
5,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.8427112879009422,0.8447720206111943,0.8686180420971792,0.8605717305743367,0.8276830468702754,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8990000107321322,0.8875446929360316,0.8768608822800597,0.9964479229966616,0.9050313146432973
6,0.6289017341040463,0.6300578034682082,0.6277456647398845,0.6300578034682082,0.6300578034682082,0.8556805630342676,0.8755090313220243,0.854516826638388,0.8274310947558202,0.8384322682651905,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.6175115207373272,0.5990783410138248,1.0088782727993029,0.8681058301354334,0.8943754802651119,0.907527279194599,0.9069044573515791
7,0.6300578034682082,0.6335260115606937,0.6358381502890174,0.6450867052023121,0.6358381502890174,0.8412367827301725,0.8308117586538333,0.8188086868426122,0.8636374222029239,0.8215874914729268,0.6082949308755761,0.5990783410138248,0.6267281105990783,0.6405529953917051,0.6221198156682027,0.9599042131054786,0.8773057631083897,0.8237647037901636,0.9058718719790059,0.8582742329566709
8,0.6485549132947978,0.6404624277456648,0.6416184971098267,0.6531791907514451,0.6497109826589595,0.8099542093386344,0.8401305866897653,0.8359720291347679,0.8161729158611473,0.8290149482018357,0.6543778801843319,0.6175115207373272,0.6221198156682027,0.6728110599078341,0.6451612903225806,0.838100129558194,0.8952766980993033,0.8671983650752476,0.8506898165847848,0.888344903146067
9,0.6578034682080925,0.6531791907514451,0.6589595375722543,0.6763005780346821,0.6647398843930636,0.8151305082741134,0.8149392429841767,0.8157357026677613,0.8141025009505246,0.8032358709825288,0.6451612903225806,0.631336405529954,0.663594470046083,0.7235023041474654,0.6682027649769585,0.9626131475246447,0.8162170187119515,0.8472746110731556,0.8075001009048954,0.8303954474936982
