epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.561849710982659,0.5791907514450867,0.576878612716763,0.5815028901734104,0.5942196531791908,1.4204230352279243,1.428002593714163,1.3960593687284977,1.4182257696029243,1.418311442803899,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.186669696860599,1.1982871903801844,1.1545308899769586,1.1626572850662442,1.1709794426843319
1,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,1.127602393474054,1.1323536164170012,1.0811052934839092,1.1195633214548093,1.1212147004013762,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9661012992331509,0.9798617736535138,0.9592149092854443,1.0540279968542987,0.9818323372695853
2,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.9573541343758959,0.958388608530027,0.9086286124833133,0.9363008814120511,0.9585432000116471,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8838371944866972,0.9448883346698251,0.8868603069112048,0.8656305761381229,0.9541398061585317
3,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.8384533562791456,0.865593830379871,0.8769693494936742,0.8777994825205672,0.8579994790050962,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8562928256900629,0.8267203778165826,0.8899038887243667,0.8399516624239732,0.8923200259010913
4,0.6277456647398845,0.6277456647398845,0.63121387283237,0.6277456647398845,0.6277456647398845,0.8118929420042476,0.7973660033777219,0.7879449555633264,0.8138181649216818,0.8196890058867429,0.5990783410138248,0.5990783410138248,0.6082949308755761,0.5990783410138248,0.5990783410138248,0.7460635938952046,0.8019752403558125,0.7668539813037292,0.8507847961742208,0.8768871704004877
5,0.63121387283237,0.6300578034682082,0.6369942196531793,0.6323699421965319,0.6289017341040463,0.7870646048029628,0.7787816251089813,0.7616918278396676,0.7832424088355598,0.8141871318904632,0.5990783410138248,0.5990783410138248,0.6359447004608295,0.5990783410138248,0.5990783410138248,0.8380155596315586,0.7855804763081986,0.7948225698163432,0.7818356560122582,0.7802678841050319
6,0.6335260115606937,0.639306358381503,0.6520231213872832,0.6439306358381504,0.6289017341040463,0.7587336624434234,0.7468463187917657,0.7569375803711218,0.7831869901867088,0.772313928932225,0.5990783410138248,0.6129032258064516,0.6866359447004609,0.5990783410138248,0.5990783410138248,0.8186351165244107,0.7417513978096747,0.7554156296813543,0.8125681036628336,0.753161538581145
7,0.6520231213872832,0.6543352601156069,0.6705202312138728,0.6531791907514451,0.639306358381503,0.7562878941177228,0.7244374730171413,0.72908901512076,0.7363964445000395,0.7355651658609372,0.6359447004608295,0.6405529953917051,0.7142857142857143,0.6221198156682027,0.6543778801843319,0.7856148008926673,0.7469090223312378,0.7437273214489634,0.7656562789793937,0.717094949862924
8,0.6658959537572254,0.6705202312138728,0.6820809248554913,0.6635838150289017,0.6566473988439306,0.7186864409424844,0.7277825983292466,0.7326079650756416,0.7400144092533567,0.7347499432913754,0.6912442396313364,0.6820276497695853,0.7235023041474654,0.6682027649769585,0.6451612903225806,0.7436871764846661,0.7504970719737392,0.7540793737508185,0.7812546832220895,0.7463793474408339
9,0.6809248554913295,0.6959537572254336,0.6947976878612717,0.6855491329479769,0.6647398843930636,0.7036900651564292,0.7086237690864353,0.7073548250242111,0.7492009805976798,0.7353077016839193,0.7142857142857143,0.7142857142857143,0.7327188940092166,0.6728110599078341,0.7327188940092166,0.710593110405355,0.7176753727521764,0.7272049144665766,0.815032492035545,0.703702110299317
10,0.7028901734104047,0.700578034682081,0.7098265895953758,0.6797687861271676,0.6947976878612717,0.7081287289978168,0.7029122510634431,0.6831730114757468,0.7109818141394799,0.7255297696918522,0.7188940092165899,0.7188940092165899,0.7465437788018433,0.7142857142857143,0.7465437788018433,0.7817988763756466,0.7148878431539931,0.7206616154464159,0.7364420780937793,0.7097151482709542
11,0.7121387283236995,0.7052023121387284,0.7144508670520232,0.7028901734104047,0.6890173410404624,0.7064457423643234,0.6634050397151107,0.6918486329393649,0.6813555584041351,0.6836474934302339,0.7235023041474654,0.7373271889400922,0.7465437788018433,0.7235023041474654,0.7511520737327189,0.6982374070426836,0.6939296964126798,0.7272379837827199,0.678024495801618,0.6795897308033183
12,0.7109826589595376,0.6936416184971099,0.7190751445086706,0.7075144508670521,0.7028901734104047,0.6657468843350717,0.6937491161013962,0.6665401983698573,0.6804533212556751,0.6785807869303118,0.728110599078341,0.7373271889400922,0.7511520737327189,0.7188940092165899,0.7465437788018433,0.6730561767305646,0.7073382221608667,0.6553513613714052,0.6827872200495636,0.6811755093561339
13,0.7294797687861272,0.7271676300578035,0.7190751445086706,0.7086705202312139,0.7086705202312139,0.6800141728252446,0.657254610313188,0.6593071077394923,0.6636013224584247,0.7034618564701955,0.7649769585253456,0.7603686635944701,0.7557603686635944,0.7373271889400922,0.7327188940092166,0.7340220273365073,0.659806468519747,0.6465784465112994,0.6477215465862081,0.6768663572276243
14,0.7144508670520232,0.7352601156069365,0.715606936416185,0.7179190751445087,0.7167630057803469,0.6489927369520205,0.6566523507647558,0.6799802985213218,0.6838532161275181,0.6805360278952013,0.7419354838709677,0.7603686635944701,0.7511520737327189,0.7373271889400922,0.7373271889400922,0.6500991632312124,0.6836828075795679,0.6950973525025328,0.6873298070397794,0.6663485787431216
15,0.7260115606936417,0.7294797687861272,0.7294797687861272,0.7421965317919076,0.723699421965318,0.6535284940255891,0.6282616096352218,0.6431673201945943,0.6365104424297263,0.6487102109357852,0.7649769585253456,0.7788018433179723,0.7741935483870968,0.7373271889400922,0.7235023041474654,0.6452136292435606,0.6347933200097853,0.6250112776382728,0.6314123105343585,0.6564583871771114
16,0.7456647398843931,0.7317919075144509,0.7421965317919076,0.7502890173410405,0.7248554913294798,0.661867171799371,0.618346634261105,0.6490226765291407,0.6448062710258939,0.6366554337357162,0.7695852534562212,0.7695852534562212,0.7788018433179723,0.7603686635944701,0.7235023041474654,0.6425934409216252,0.6110634616992441,0.650264554858757,0.6243896330556562,0.6198418019554033
17,0.7329479768786128,0.7421965317919076,0.7502890173410405,0.7433526011560694,0.7317919075144509,0.6432562418487093,0.598657137210216,0.6446567697262545,0.6173342225748465,0.6197811777985424,0.7741935483870968,0.783410138248848,0.7557603686635944,0.7373271889400922,0.7327188940092166,0.668520484651838,0.5993951811768492,0.6157513060328048,0.5972423333726171,0.6140573112646006
18,0.7491329479768787,0.7375722543352602,0.738728323699422,0.7352601156069365,0.7410404624277457,0.6102230707439807,0.5953614271562034,0.6015311403012057,0.6280814977960849,0.6346282699239363,0.783410138248848,0.7419354838709677,0.7695852534562212,0.7373271889400922,0.7327188940092166,0.6117778686883812,0.5977435188908731,0.6019972189230853,0.6032400471823556,0.6262625571220152
19,0.746820809248555,0.7364161849710983,0.7491329479768787,0.7537572254335261,0.7375722543352602,0.624305744783594,0.6051683975469082,0.6097837738487699,0.622810449622093,0.596992534508399,0.7741935483870968,0.7511520737327189,0.7465437788018433,0.7373271889400922,0.7511520737327189,0.630850513409909,0.6159740307364047,0.5848371482664539,0.587556471473061,0.5862765207818027
