epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6566473988439306,0.6219653179190752,0.6473988439306358,0.6578034682080925,0.6635838150289017,0.8768704965573932,0.8920309784215524,0.8806311843592093,0.8673696955409619,0.8665388264787306,0.7142857142857143,0.6866359447004609,0.6866359447004609,0.7327188940092166,0.6774193548387096,0.7587813276299683,0.7683866298693116,0.9391656691028226,0.7368097261349726,0.848446050547235
1,0.7294797687861272,0.7179190751445087,0.7479768786127168,0.7341040462427746,0.715606936416185,0.6666138062783338,0.6834981813343293,0.6381972120442522,0.6399240318788301,0.7126137532225443,0.7142857142857143,0.7695852534562212,0.7880184331797235,0.6820276497695853,0.728110599078341,0.9036970006705429,0.6570188812396494,0.7098306400984663,0.8255085747362831,0.7070846206032186
2,0.7329479768786128,0.7526011560693642,0.7595375722543353,0.7479768786127168,0.7433526011560694,0.6345167247527236,0.618699883102277,0.6381041981758327,0.6227118247145906,0.6088898072548963,0.7926267281105991,0.7419354838709677,0.7741935483870968,0.7419354838709677,0.695852534562212,0.6580378448908231,0.7479847147717454,0.6273872621597782,0.6003973824637276,0.700518067531322
3,0.7606936416184972,0.7526011560693642,0.7919075144508672,0.8034682080924856,0.7676300578034683,0.6159116106295804,0.5953604584440179,0.5367558527430263,0.5151313860482032,0.6053586290516985,0.8064516129032258,0.7465437788018433,0.7649769585253456,0.7926267281105991,0.8018433179723502,0.5936069049044139,0.6094395861647646,0.5792581936181416,0.5650960684921335,0.5847376810240855
4,0.7641618497109827,0.7895953757225435,0.8034682080924856,0.8023121387283237,0.8242774566473989,0.5203130595180967,0.5146493693010523,0.4875548782698605,0.4993604060706742,0.4872387286719926,0.8110599078341014,0.7880184331797235,0.7926267281105991,0.7741935483870968,0.8018433179723502,0.5467417844429544,0.5649264463081888,0.5566478676510297,0.5197091520107286,0.5444871753042194
5,0.7976878612716763,0.823121387283237,0.8346820809248555,0.8404624277456648,0.8196531791907515,0.48940753718034935,0.45515736308666543,0.436631319719717,0.4316124270815368,0.4453844258544642,0.7972350230414746,0.7926267281105991,0.7926267281105991,0.7741935483870968,0.7972350230414746,0.5075753559165287,0.5264545036351076,0.5527418461812806,0.5169049451977427,0.5472661910518524
6,0.7988439306358383,0.8254335260115607,0.8601156069364162,0.8531791907514451,0.8473988439306359,0.4897790228554962,0.4373862798060846,0.3897466451749889,0.4132850782586894,0.42272137283185207,0.8064516129032258,0.7880184331797235,0.7649769585253456,0.7880184331797235,0.7649769585253456,0.5377750660417266,0.5399136345507363,0.5504457148538756,0.5070111674647177,0.527664079094812
7,0.8323699421965318,0.8427745664739885,0.8855491329479769,0.8763005780346821,0.8716763005780347,0.4346611521659641,0.399140387500098,0.3376443725113475,0.33627186893323147,0.3596287025224178,0.7695852534562212,0.7788018433179723,0.783410138248848,0.7695852534562212,0.7788018433179723,0.5373868107246363,0.5455882516324795,0.5191139273929156,0.5357344666933683,0.5560079126314084
8,0.8508670520231214,0.8682080924855492,0.9109826589595377,0.9121387283236995,0.9063583815028903,0.38858936357935636,0.35398035093185004,0.27013638806999274,0.2594838968110741,0.2941827686554795,0.7972350230414746,0.8064516129032258,0.7972350230414746,0.815668202764977,0.7695852534562212,0.5815008928149527,0.5319280228856522,0.6053942623226324,0.5364264211347026,0.5795049359721522
9,0.8832369942196532,0.9063583815028903,0.931791907514451,0.9352601156069364,0.908670520231214,0.3215584519806258,0.2868578051208356,0.2095781176462086,0.22340297644291449,0.2777664513762938,0.815668202764977,0.7649769585253456,0.7465437788018433,0.8064516129032258,0.7972350230414746,0.4866476893974339,0.5384204442599951,0.6365523184499433,0.5529810294577603,0.5734830935429868
