epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6404624277456648,0.661271676300578,0.6242774566473989,0.608092485549133,0.6346820809248556,0.9424809797094502,0.9422175206175638,1.0122842701203232,1.0222085375304615,1.026324490888403,0.7373271889400922,0.7004608294930875,0.7142857142857143,0.7050691244239631,0.728110599078341,0.7386353664134505,0.7679544615855415,0.7362694806217598,0.7804136495985743,0.7900619858420939
1,0.7225433526011561,0.7098265895953758,0.7225433526011561,0.7086705202312139,0.7167630057803469,0.6926688185525597,0.7543383344597773,0.7088398627184946,0.7319701046024988,0.7233418018446056,0.7096774193548387,0.7142857142857143,0.7649769585253456,0.7511520737327189,0.728110599078341,0.7436324088804184,0.6841912335514473,0.7352968558737759,0.8427569130049323,0.8350236602642569
2,0.738728323699422,0.7202312138728324,0.7456647398843931,0.7364161849710983,0.7225433526011561,0.6444226098716805,0.6641951394737313,0.6573241435059713,0.667098071597038,0.6533418182933003,0.7788018433179723,0.7880184331797235,0.7465437788018433,0.7557603686635944,0.7188940092165899,0.6531358710082446,0.6693277666645665,0.7994187526439193,0.7153554468110959,0.6614650251678608
3,0.7583815028901735,0.7421965317919076,0.7653179190751446,0.7606936416184972,0.7502890173410405,0.5899353989767372,0.6523022564179307,0.582558443786901,0.6220933844190125,0.6187673927447118,0.7788018433179723,0.7188940092165899,0.7419354838709677,0.7557603686635944,0.7511520737327189,0.6151145548315092,0.7630121081655475,0.5857000394900274,0.6421921198269189,0.6258580783545147
4,0.7803468208092486,0.7491329479768787,0.8023121387283237,0.7745664739884394,0.7664739884393064,0.5506031600707167,0.5906580325660356,0.5146242500445165,0.5620731126277818,0.5822545585282352,0.7419354838709677,0.7880184331797235,0.7741935483870968,0.7511520737327189,0.7327188940092166,0.7374710751019316,0.5876340031074488,0.5247177967827441,0.6148663358204925,0.8701965050763248
5,0.8242774566473989,0.7641618497109827,0.8034682080924856,0.7942196531791909,0.7884393063583816,0.5192608702073404,0.5332572853893315,0.5150965331891261,0.5165809797584464,0.5517595426751933,0.7511520737327189,0.7557603686635944,0.7465437788018433,0.7926267281105991,0.695852534562212,0.5561990869759414,0.7682211300195088,0.9367544112666961,0.6108989627679922,0.6656308503744239
6,0.8335260115606937,0.784971098265896,0.8289017341040463,0.8150289017341041,0.793063583815029,0.4737743172076864,0.5222919709091887,0.4771116512631058,0.4663826325617799,0.4914360243246096,0.7419354838709677,0.783410138248848,0.7373271889400922,0.7741935483870968,0.7880184331797235,0.5783053982642389,0.5864182221724691,0.6149999381210397,0.5483394394272484,0.536352307016399
7,0.8670520231213873,0.7942196531791909,0.8497109826589596,0.8242774566473989,0.8127167630057804,0.3860875357181654,0.49492530429035153,0.41118383626325417,0.4785179796568844,0.44358898302830685,0.7511520737327189,0.7972350230414746,0.7419354838709677,0.8110599078341014,0.7741935483870968,0.5580857624106693,0.5569763710971252,0.6013890455395395,0.5060605343585739,0.5224717487387943
8,0.8913294797687862,0.8150289017341041,0.8647398843930636,0.8161849710982659,0.8358381502890174,0.33329927975978324,0.44834644969450227,0.37830689576787685,0.4987393344214203,0.4069729310656906,0.7788018433179723,0.7880184331797235,0.7788018433179723,0.7695852534562212,0.7465437788018433,0.6360694164504653,0.562386473203035,0.5361004578902425,0.57702881070326,0.5467040945307999
9,0.8890173410404625,0.854335260115607,0.8739884393063584,0.846242774566474,0.8323699421965318,0.3202520105816902,0.40354237425217937,0.3648667291763726,0.4226709319910872,0.40263347177330505,0.7327188940092166,0.7788018433179723,0.7603686635944701,0.7788018433179723,0.8064516129032258,0.6295791397446312,0.5542565534741098,0.5686928885323661,0.5152770187448247,0.5089445949150121
10,0.9017341040462429,0.8497109826589596,0.8936416184971099,0.8450867052023122,0.846242774566474,0.2829746789888504,0.392119407106977,0.321088586378535,0.40444834516682754,0.392759264062304,0.7695852534562212,0.783410138248848,0.7695852534562212,0.7557603686635944,0.7695852534562212,0.6734756786153063,0.5273818574193436,0.5648199600008775,0.5492200895388555,0.5397643691383749
11,0.8728323699421966,0.8843930635838151,0.8867052023121388,0.8947976878612718,0.8670520231213873,0.32504076421807665,0.33781006959600185,0.31997132301330566,0.3094202684699942,0.3629347928073428,0.7880184331797235,0.7880184331797235,0.7557603686635944,0.7695852534562212,0.815668202764977,0.5426884180939142,0.5849181759741998,0.6547890324746409,0.5882969429965392,0.5470488851520873
