epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6150289017341041,0.6069364161849712,0.6000000000000001,0.6196531791907515,0.5838150289017341,1.1532616221576655,1.199831411379193,1.206244232457712,1.1729611213054132,1.2186816154269997,0.6820276497695853,0.6728110599078341,0.7142857142857143,0.7419354838709677,0.6912442396313364,0.986418693296371,1.0355010845694124,1.0918334398401497,0.8669932844452045,0.9735492759036578
1,0.7306358381502891,0.7190751445086706,0.7179190751445087,0.7271676300578035,0.7283236994219654,0.7707938557371087,0.7852002404151707,0.7722695519071107,0.7783682827555806,0.7974862155564334,0.6866359447004609,0.6820276497695853,0.7419354838709677,0.7557603686635944,0.7235023041474654,0.8380603614490703,0.9626131541168634,0.9124441542383712,0.8606284005301339,0.9419310609316496
2,0.7421965317919076,0.7421965317919076,0.7317919075144509,0.7410404624277457,0.7306358381502891,0.7032366498894648,0.7014037160151595,0.7220914418544244,0.6964184816824187,0.7082366631665361,0.7096774193548387,0.7557603686635944,0.7465437788018433,0.7373271889400922,0.7465437788018433,0.9277838430097026,0.77915529171992,0.7741111456523843,0.8511393322922667,0.8400001086397655
3,0.7433526011560694,0.7537572254335261,0.7410404624277457,0.7606936416184972,0.7595375722543353,0.6590154802580492,0.6662096392124071,0.6756006342555405,0.6614259694694379,0.6422697360362482,0.7465437788018433,0.7096774193548387,0.7788018433179723,0.7557603686635944,0.783410138248848,0.7464808099280854,0.8761271463561168,0.7085457858951411,0.8080963670932753,0.7429436252963159
4,0.7595375722543353,0.7676300578034683,0.7560693641618498,0.769942196531792,0.7537572254335261,0.6718486058055808,0.6147411678909162,0.6871095152076231,0.6723535673333965,0.6418684081200066,0.695852534562212,0.7235023041474654,0.7649769585253456,0.7695852534562212,0.7741935483870968,0.7614713703981743,0.7583811579761417,0.6859471918800459,0.7680321860423286,0.6933862772954774
5,0.7664739884393064,0.7757225433526012,0.7630057803468209,0.7687861271676301,0.769942196531792,0.6319722727351232,0.5729723791463659,0.5995639912579038,0.6054792357694119,0.5993328463593754,0.7373271889400922,0.6682027649769585,0.7096774193548387,0.7465437788018433,0.783410138248848,0.6587230906508486,0.8015916006905692,0.7363449043941938,0.718195058233727,0.6788357545703237
6,0.7815028901734105,0.7965317919075146,0.7745664739884394,0.8057803468208093,0.7745664739884394,0.5994438113422569,0.5254559653614639,0.6103398250330478,0.5491605636176713,0.5751090838548241,0.7373271889400922,0.7373271889400922,0.7557603686635944,0.7465437788018433,0.7788018433179723,0.6431242298970025,0.6823182913564867,0.6251789628086002,0.6999903582208168,0.6893368970413911
7,0.8057803468208093,0.8023121387283237,0.8184971098265896,0.7965317919075146,0.793063583815029,0.5644544704791603,0.5125091566678581,0.5198292696694715,0.564454863924499,0.5641390424255931,0.7511520737327189,0.6774193548387096,0.7096774193548387,0.7695852534562212,0.783410138248848,0.6236758177181543,0.8905939347183649,0.7237174631813155,0.7059502392869941,0.6548305118138888
8,0.8184971098265896,0.8173410404624278,0.8196531791907515,0.8184971098265896,0.808092485549133,0.5031349326765865,0.48943943482473357,0.49608761017475655,0.5037697250143104,0.5173930799195526,0.6912442396313364,0.631336405529954,0.7373271889400922,0.7188940092165899,0.7465437788018433,0.8521080868584769,0.9864865211847191,0.6767008617726339,0.7418482682671964,0.6657723078529956
9,0.83121387283237,0.83121387283237,0.8346820809248555,0.8069364161849711,0.8196531791907515,0.46249401514683297,0.45419469612454055,0.5201430747268396,0.47352388419142555,0.525284569881378,0.6912442396313364,0.6866359447004609,0.7327188940092166,0.728110599078341,0.7880184331797235,0.8382774064068421,0.8410223689496792,0.6981819637360112,0.7185065142020651,0.5773112136647448
