epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6104046242774567,0.6011560693641619,0.5884393063583815,0.6277456647398845,0.6254335260115608,3.6637940133383515,2.769541730574512,2.6594999569271685,3.5154993971553417,3.034028034691417,6.216273344984842,4.330189794575403,4.15657415083789,5.933403715081171,4.9615929706381,1.1113146860665137,1.2088936621989679,1.1624257498924886,1.0975950748548595,1.1064630910890911,0.7188940092165899,0.5990783410138248,0.5990783410138248,0.7649769585253456,0.5990783410138248,0.8859773275489631,1.0438181793634793,0.9180604433683756,0.817027852282546,1.0293311896961406
1,0.7179190751445087,0.7086705202312139,0.7190751445086706,0.7294797687861272,0.7260115606936417,2.686241024131075,1.8737222847588566,1.8750337288467163,2.180095235142139,2.2745674137675436,4.754497228412453,3.060204964165294,3.083015108327253,3.736756930657483,3.9359479065335123,0.718875290056981,0.7451167675333286,0.7259782213683522,0.6993681881405892,0.6942297909237923,0.7050691244239631,0.6866359447004609,0.7649769585253456,0.7741935483870968,0.7327188940092166,0.7032844789566532,0.7287569529449884,0.7282748595910138,0.7039229573192685,0.7004840341031826
2,0.7433526011560694,0.7294797687861272,0.7213872832369943,0.7445086705202313,0.7398843930635839,2.4074912814919007,1.4459502850103816,1.662054100988108,1.849408934969421,2.0160203127686036,4.366530824965293,2.3166417151416114,2.734137392918998,3.1845137296466652,3.5094866626853243,0.6350270192557519,0.658181916683092,0.6920740320048201,0.6414570239705777,0.6647889023527093,0.7741935483870968,0.6497695852534562,0.7419354838709677,0.7557603686635944,0.7603686635944701,0.667117914296515,0.82568359375,0.6802095334101382,0.7531344506048387,0.6462957848052275
3,0.7606936416184972,0.761849710982659,0.7537572254335261,0.7687861271676301,0.7595375722543353,2.2137513316552573,1.292566267175412,1.488020605997208,1.6523392178596708,1.6579455194670125,4.085269891340798,2.0511472854045554,2.4886497740351827,2.8848184516670505,2.9256538426110503,0.6033748311733981,0.6398337127965524,0.6270140551645821,0.5918337970698645,0.5671266853262525,0.783410138248848,0.7880184331797235,0.7880184331797235,0.7557603686635944,0.7972350230414746,0.5961049163396457,0.6236575078305011,0.6447178713187643,0.6013879732052851,0.59040284046929
4,0.7872832369942196,0.7780346820809249,0.7676300578034683,0.8150289017341041,0.7872832369942196,2.061481121483199,1.1603197953022948,1.3614123180645321,1.515452549545043,1.5335552881070234,3.8839616321642465,1.8828189159752031,2.2905076157062427,2.741046611869007,2.738928109407425,0.5703607786686049,0.5691841720441065,0.6012434653185923,0.5126938076194273,0.5473411805039152,0.815668202764977,0.8110599078341014,0.783410138248848,0.7649769585253456,0.8064516129032258,0.5528013167842742,0.5687919651857719,0.5928559896583381,0.5423398347494239,0.555955807734195
5,0.8092485549132948,0.7942196531791909,0.7976878612716763,0.8323699421965318,0.7953757225433526,1.8967582874615259,1.0470247131968857,1.273972780059237,1.3996810412735021,1.4545511185029232,3.646278826741997,1.7223635080757491,2.17966865782344,2.597741608225971,2.6202114049447784,0.5360200864459397,0.5217612030309274,0.5695426485954075,0.46785615343566334,0.5479264390577964,0.8018433179723502,0.8248847926267281,0.7926267281105991,0.7741935483870968,0.815668202764977,0.5226168302896386,0.5217985513572869,0.5416547362156178,0.529524420812932,0.5610330467399913
6,0.8127167630057804,0.8127167630057804,0.8046242774566474,0.846242774566474,0.8138728323699422,1.7854580369290955,1.0128320571752862,1.1634808386411142,1.2971717209444134,1.2992103899564218,3.521432071377378,1.6946676275052062,2.05322640423381,2.493798422704049,2.3563343450563763,0.5023467125148948,0.5088666163453268,0.5058427863164779,0.4127084574568162,0.5178578578004049,0.7788018433179723,0.7926267281105991,0.7972350230414746,0.7880184331797235,0.7695852534562212,0.5417907996111752,0.492889896515877,0.5110181114091302,0.5027693647393433,0.5417042393838206
7,0.8416184971098266,0.8381502890173411,0.8208092485549133,0.8809248554913295,0.8196531791907515,1.6145704909475571,0.9162027947946426,1.0913648244437821,1.196811547246548,1.2002270149255017,3.2971711924316685,1.5908040076220802,1.9892528571120096,2.391074033505326,2.2485432911903485,0.4331700648736516,0.4425466607470031,0.46093283662008583,0.35828685760498047,0.4641752068055879,0.8202764976958525,0.7603686635944701,0.7880184331797235,0.7880184331797235,0.7695852534562212,0.47475848219911077,0.49919726112471197,0.5742008894819268,0.5235401628204205,0.5160747475338422
8,0.8612716763005781,0.8404624277456648,0.8115606936416185,0.8867052023121388,0.854335260115607,1.4737087976221646,0.871138976801426,1.0924982104552996,1.1081134034406155,1.1478733917988768,3.0939781616587156,1.539230933429998,1.986070772650045,2.269593494747757,2.2525237708463584,0.3935291657754041,0.4257443016822185,0.49678311654187124,0.33379330766310383,0.4114397731396036,0.815668202764977,0.8248847926267281,0.7972350230414746,0.7695852534562212,0.7741935483870968,0.45990394557126657,0.45007521106350806,0.5339427192090294,0.5280578191379248,0.5146904167491719
9,0.8647398843930636,0.8508670520231214,0.8450867052023122,0.8994219653179192,0.8485549132947977,1.348752240795608,0.8188076653611769,1.0167833598108467,1.0611007180782632,1.1025721924294025,2.8958784853099684,1.4987751893494108,1.9094047166338755,2.2637056445856705,2.2100608275024167,0.36995814262180154,0.38862415628695707,0.4520637529705643,0.3002690743962559,0.4019161408100653,0.7695852534562212,0.7926267281105991,0.7926267281105991,0.7511520737327189,0.7695852534562212,0.5453768611503637,0.5055040631975446,0.5307721256660426,0.5716541483654954,0.5165931068807154
