epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.5641618497109827,0.5526011560693642,0.5895953757225434,0.5815028901734104,0.5965317919075145,1.227690919276771,1.2380586020443418,1.171447238244048,1.1579568861821377,1.2031902173243532,1.2107614656107142,1.2078631558549513,1.1559660292546683,1.1112829146035221,1.224615670125419,1.2446203669276805,1.2682540613576907,1.1869284428587747,1.2046308604949112,1.1817647601486345,0.7050691244239631,0.6866359447004609,0.6728110599078341,0.6728110599078341,0.728110599078341,0.9054074617025489,0.9192881781934044,0.9225747947868663,0.9182043119509649,0.9462328088997696
1,0.7063583815028902,0.6982658959537573,0.6832369942196532,0.6832369942196532,0.7121387283236995,0.8406117022584337,0.8820277025940222,0.8173772687212043,0.8290842530924246,0.8422777565247422,0.8734865751835185,0.9141723978410073,0.833213239087971,0.8077343603886595,0.8720734584222146,0.8093404802707357,0.8514510382206069,0.8023137849405271,0.8493926820405032,0.8139355029534856,0.7557603686635944,0.6912442396313364,0.6820276497695853,0.7188940092165899,0.7235023041474654,0.7580215524418563,0.7683044644544751,0.7264080838673675,0.7625918058755761,0.8200306694628456
2,0.7098265895953758,0.715606936416185,0.7063583815028902,0.7086705202312139,0.7017341040462428,0.7439307258763445,0.7988568998258049,0.7577152405310115,0.7664627197685592,0.7482471482469402,0.7542142452449974,0.8153255177200387,0.7481037263476521,0.7202553765489421,0.7300225982972242,0.7346266267496512,0.78395676612854,0.7664114121997029,0.8082694154266917,0.7647360694517783,0.7327188940092166,0.7603686635944701,0.7004608294930875,0.7235023041474654,0.728110599078341,0.7746566561509937,0.7473832594084849,0.6852783343759,0.7170027499924058,0.7541360107984411
3,0.7317919075144509,0.715606936416185,0.7213872832369943,0.7098265895953758,0.7213872832369943,0.7034609027958791,0.7504146995894406,0.7041981548344324,0.7131885197184501,0.6865609474138382,0.6918448723784281,0.7676285838862078,0.6887173502270235,0.6806803381224291,0.6774578767085294,0.7134560494247927,0.735602715146651,0.7175187988018771,0.741160638835452,0.6943937890026548,0.7603686635944701,0.7373271889400922,0.7373271889400922,0.728110599078341,0.728110599078341,0.6637098514539306,0.6784960399574947,0.6773462427376602,0.7230706456619473,0.7645280020577567
4,0.7479768786127168,0.7479768786127168,0.7364161849710983,0.715606936416185,0.7398843930635839,0.672289161233727,0.6856010225387889,0.6862589580203415,0.6828116572231328,0.6615762609407443,0.6525682388642512,0.699147993271504,0.664732578150723,0.6366821811833513,0.6407020611500521,0.6884244516355182,0.6745171371949922,0.703871451386618,0.720553959728381,0.6786551486461534,0.7649769585253456,0.7695852534562212,0.7557603686635944,0.7419354838709677,0.7419354838709677,0.6185907812162479,0.6616519925781109,0.7117041662541402,0.6826779897311865,0.6622898831345518
5,0.7491329479768787,0.7364161849710983,0.7294797687861272,0.7502890173410405,0.7329479768786128,0.6652352525553572,0.6976051625855472,0.6708373410986104,0.65758389289226,0.655019703534765,0.6471575241570079,0.6930483440193561,0.6374913158766721,0.6088838219095808,0.6174680300808828,0.6792957145686543,0.701149355380907,0.6967731358808115,0.6954617319850747,0.6842265599364534,0.7880184331797235,0.7788018433179723,0.7557603686635944,0.7649769585253456,0.7788018433179723,0.6155975090193858,0.632133714614376,0.6634750234366562,0.6969138982658563,0.6362136607895249
6,0.7479768786127168,0.7595375722543353,0.7479768786127168,0.7445086705202313,0.7630057803468209,0.6317066279573178,0.6656982428436979,0.6388970424822711,0.6361413018419109,0.6359032337818671,0.6395464030974501,0.6579733518285489,0.6227175861323645,0.6031894990063589,0.6024813605557888,0.6259120098494608,0.6714079374567085,0.6508557730858479,0.6604969845999271,0.6606063607635848,0.7741935483870968,0.7373271889400922,0.7788018433179723,0.7511520737327189,0.7557603686635944,0.5769683688466999,0.6492545989251906,0.6253288039414014,0.6254488317647837,0.7065487402375392
7,0.7780346820809249,0.7526011560693642,0.7514450867052024,0.7768786127167631,0.7676300578034683,0.5957204543669289,0.6641710605643211,0.6221240701478555,0.616256921389781,0.6381383713232268,0.6081952665923932,0.6675072891996541,0.6150052823604794,0.5845197625116471,0.6064832995244123,0.5869615794321813,0.6618286365762763,0.627122402464578,0.6385404910516301,0.6603643019264991,0.7741935483870968,0.7649769585253456,0.7788018433179723,0.7649769585253456,0.783410138248848,0.5755414270585583,0.5894332146314981,0.5885169550021123,0.604569783408521,0.6003081210747293
8,0.7768786127167631,0.7722543352601157,0.7653179190751446,0.7838150289017342,0.7676300578034683,0.5796929931421893,0.6333435697293063,0.6088872489032395,0.5930522333044524,0.6035069547115116,0.588490084223791,0.6619758493856552,0.6227401768395661,0.5871172746933928,0.6071515321184736,0.5738282408736167,0.6142553533982793,0.5996519316227065,0.597008837745824,0.6010772082783761,0.7880184331797235,0.7603686635944701,0.7788018433179723,0.7557603686635944,0.8018433179723502,0.5705932159028295,0.585051701365528,0.5934167644395257,0.630247149049961,0.5743030458002046
9,0.7780346820809249,0.7942196531791909,0.769942196531792,0.7907514450867053,0.7884393063583816,0.610789536882978,0.6145633527445137,0.6086158066167744,0.6044799551504467,0.6050839068692758,0.6111638278042505,0.6482300252542583,0.5991473028419214,0.5777850583058979,0.5801971981284815,0.6105527421203228,0.5932640250122875,0.6146060827128385,0.6213685610425581,0.6208285525304462,0.7926267281105991,0.7926267281105991,0.8064516129032258,0.7741935483870968,0.7419354838709677,0.6083278051719138,0.5741511896458639,0.5557120945047124,0.574842600229149,0.5778585161481585
10,0.8023121387283237,0.7872832369942196,0.7815028901734105,0.7965317919075146,0.801156069364162,0.5571879334406021,0.6095010671046895,0.6088462761782725,0.5722179555018013,0.5713168407252075,0.5895211494297062,0.6289468746666514,0.6258467657303591,0.5722389541087894,0.5798810876290733,0.5377879995818532,0.5978335847548388,0.5986459785645161,0.5722053548611632,0.5661782953170461,0.7419354838709677,0.7557603686635944,0.7649769585253456,0.7557603686635944,0.7880184331797235,0.5676027953899401,0.6040314117334955,0.5546046923931842,0.5869249737207791,0.5444932786001039
11,0.7872832369942196,0.7895953757225435,0.784971098265896,0.8023121387283237,0.7884393063583816,0.574572521338769,0.610995719192225,0.6054535530029087,0.5580483341435774,0.5856006107199083,0.6235685118841469,0.6373581662090546,0.6041910309310353,0.5890719048473814,0.5881407203477457,0.5467120577162559,0.5960053131667846,0.606171459506411,0.5404074766220303,0.5841562324160829,0.7327188940092166,0.7603686635944701,0.7741935483870968,0.7557603686635944,0.728110599078341,0.6123219332936722,0.6204034035106958,0.556487167485848,0.5978809820342174,0.6506246938134119
12,0.823121387283237,0.8161849710982659,0.8023121387283237,0.8173410404624278,0.8161849710982659,0.5311808569715657,0.5451929159120682,0.5866240971132156,0.5288620632176005,0.551229645079429,0.6183235377346704,0.6343102816048019,0.6113544336152733,0.570171158794963,0.5950693274856708,0.4842579013437306,0.4972066675577689,0.5733077949887022,0.5066187238201089,0.5276236870420088,0.7741935483870968,0.783410138248848,0.7695852534562212,0.7695852534562212,0.7511520737327189,0.5724718713540635,0.6121175492414132,0.5918185243958153,0.5696827837948426,0.5924520360709336
13,0.8161849710982659,0.8173410404624278,0.8057803468208093,0.8173410404624278,0.8289017341040463,0.5462574964269585,0.570572082055818,0.5551258629068322,0.5295676517924037,0.5244085302046679,0.6225336850236315,0.6463236166249722,0.6070544779847521,0.5903514311947954,0.5915459003470359,0.5073997906041802,0.5319816501588996,0.5286716310256118,0.4986023066240713,0.49020645172770966,0.7465437788018433,0.7603686635944701,0.7926267281105991,0.7603686635944701,0.7972350230414746,0.5804818313792005,0.7205770482665382,0.5210416465311006,0.5862031142283145,0.5580892963892853
14,0.8404624277456648,0.8184971098265896,0.823121387283237,0.8289017341040463,0.8289017341040463,0.5188500240035013,0.5569036654922941,0.528690108738908,0.5362020214216425,0.5099441366731574,0.6081233054672907,0.6635608432489798,0.5939391854159329,0.6138042700946877,0.5770119486051962,0.4758665975900965,0.5055502145935636,0.4972738879262854,0.49883797505033123,0.47765223189778283,0.728110599078341,0.7880184331797235,0.783410138248848,0.7557603686635944,0.7649769585253456,0.6538483942708662,0.5689873558035644,0.538994919319856,0.5989626536171557,0.5631343126296997
15,0.8450867052023122,0.8138728323699422,0.8335260115606937,0.8416184971098266,0.83121387283237,0.5087416493291155,0.5692102203675367,0.5328612132083386,0.5103085902305918,0.5034051974979016,0.6371653640488966,0.6703540740209982,0.6114696791959465,0.6103419243195735,0.5892568279843812,0.4503672338953806,0.5232357437457513,0.4971300929511359,0.464838893315114,0.46438172459602356,0.7419354838709677,0.8018433179723502,0.783410138248848,0.7327188940092166,0.7926267281105991,0.6176609696331112,0.6086311422734766,0.5681497094817974,0.6094722242399295,0.5694959361432335
16,0.8508670520231214,0.8323699421965318,0.8346820809248555,0.8416184971098266,0.8404624277456648,0.4927832082324072,0.5083746967512534,0.5087131404001778,0.5119363174799385,0.49984415244618685,0.6255914380244159,0.6427334858736861,0.6147803926686628,0.6050279509583745,0.5882508546934215,0.4358653955229925,0.45079234966991144,0.4632557418641694,0.47203990844411586,0.4619555640111276,0.728110599078341,0.783410138248848,0.7788018433179723,0.7557603686635944,0.7603686635944701,0.629952051672518,0.5475168772007463,0.5857331467114286,0.7236432842395273,0.5980485869992164
17,0.8589595375722544,0.8300578034682081,0.846242774566474,0.8497109826589596,0.8578034682080925,0.5019438284526178,0.5104476784894226,0.49093331902398973,0.47733083025577966,0.468971709182503,0.6311675474184368,0.6744252292934908,0.6414486426825917,0.603051472694502,0.6021161216114639,0.4498009494411836,0.44428132132652703,0.4301990863926914,0.4266014686965067,0.41524678537058174,0.7235023041474654,0.7557603686635944,0.7603686635944701,0.7511520737327189,0.7741935483870968,0.586977332967767,0.564940099891979,0.606960165885187,0.584504136841418,0.5440725203483335
