epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.5687861271676301,0.5884393063583815,0.5699421965317919,0.6069364161849712,0.5445086705202312,1.4256922170656536,1.4022401582210435,1.4218775198000286,1.3883079038847477,1.4272729716169725,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.1736897411434333,1.1402008478542627,1.1986820906538018,1.1431012834821428,1.2152127736175116
1,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,1.1138290965228999,1.1188700964691443,1.115374503879372,1.094163877154709,1.1069366735055906,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9321238434259793,0.9773376746111752,0.930044921312464,0.9344809395926339,0.9425844816568261
2,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.9320084020632122,0.9323279004578197,0.9418461749313074,0.9345172479612018,0.9280591142286948,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9011915114618116,0.8531845989315191,0.9501717716867474,0.8202900842587519,0.9349461030300861
3,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6300578034682082,0.8663827279292116,0.8740501185075953,0.8682512690167908,0.8355912101378135,0.8364666197278084,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9311968780332996,0.920239246935339,0.8423461886594922,0.8422877233698621,0.9390170370928154
4,0.6289017341040463,0.6300578034682082,0.6289017341040463,0.6277456647398845,0.6323699421965319,0.7929545597198906,0.8354967646642563,0.8143376232287206,0.8081917347164329,0.8048817734105871,0.5990783410138248,0.6036866359447005,0.5990783410138248,0.5990783410138248,0.6036866359447005,0.836879981827626,0.806148051116873,0.8800026941958661,0.8306047235216413,0.8442873674603651
5,0.6335260115606937,0.6358381502890174,0.6346820809248556,0.638150289017341,0.6450867052023121,0.7945978526675374,0.7996651934921195,0.7868943591730311,0.7857542092647027,0.7540805821025044,0.5990783410138248,0.631336405529954,0.6036866359447005,0.6129032258064516,0.6267281105990783,0.7932963146042714,0.7772247302367391,0.8518133712803713,0.7420492732579806,0.8019909347806659
6,0.6485549132947978,0.6439306358381504,0.6485549132947978,0.6404624277456648,0.6589595375722543,0.7498683552129553,0.75656302368969,0.7726592842592012,0.740114585522118,0.7616636397641733,0.6082949308755761,0.7004608294930875,0.6082949308755761,0.6221198156682027,0.6774193548387096,0.7478086887966103,0.7196386558119603,0.8010321223790744,0.7653158425186087,0.7540896696978451
7,0.6635838150289017,0.6589595375722543,0.6520231213872832,0.6589595375722543,0.6751445086705202,0.744858213520925,0.7496871480701166,0.759727891432036,0.7195928878740433,0.7558270113183818,0.6267281105990783,0.7004608294930875,0.6405529953917051,0.7050691244239631,0.6866359447004609,0.7507673370124008,0.7348721598699894,0.7788495281324957,0.6990875868204003,0.7934709216043148
8,0.6739884393063584,0.6589595375722543,0.6670520231213873,0.6716763005780347,0.6867052023121387,0.7140497636357579,0.7335135849244004,0.7570050140039637,0.7324833246546054,0.7182792403282375,0.6589861751152074,0.6912442396313364,0.6820276497695853,0.6728110599078341,0.7050691244239631,0.7286879725170575,0.7712159717137912,0.7517652907129806,0.7453807262781029,0.7371082064193515
9,0.6878612716763006,0.6728323699421965,0.6994219653179191,0.6820809248554913,0.7028901734104047,0.697750723690068,0.7177524799053822,0.7116708312559565,0.6947398647802685,0.7105138012028616,0.7004608294930875,0.7004608294930875,0.7004608294930875,0.7327188940092166,0.7096774193548387,0.695026014257686,0.7545253681147703,0.7057162655114029,0.6750399758738856,0.7027532461052117
