epochs,fold0_train_acc,fold1_train_acc,fold2_train_acc,fold3_train_acc,fold4_train_acc,fold0_train_loss,fold1_train_loss,fold2_train_loss,fold3_train_loss,fold4_train_loss,fold0_train_cons_loss,fold1_train_cons_loss,fold2_train_cons_loss,fold3_train_cons_loss,fold4_train_cons_loss,fold0_train_cls_loss,fold1_train_cls_loss,fold2_train_cls_loss,fold3_train_cls_loss,fold4_train_cls_loss,fold0_val_acc,fold1_val_acc,fold2_val_acc,fold3_val_acc,fold4_val_acc,fold0_val_loss,fold1_val_loss,fold2_val_loss,fold3_val_loss,fold4_val_loss
0,0.6127167630057804,0.6092485549132949,0.5942196531791908,0.5791907514450867,0.6196531791907515,1.0443698687290928,1.006212266760135,1.073150696557596,0.9980219301827457,0.951265668650286,0.7127586827365631,0.6169508837778633,0.7356103789915732,0.564467079869104,0.5734997613167544,1.3759810421444953,1.3954736552107225,1.41069100756164,1.4315767900659404,1.329031568054759,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,1.2448426699308757,1.6175992763536866,1.2835327710973503,1.3365990423387097,1.1066827026929724
1,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.8498840233601561,0.8344788004498963,0.8671835967160146,0.817797493497166,0.7738107224123194,0.6506530995215845,0.5983328783730848,0.6694291682418333,0.5373165978614344,0.5295610511248264,1.0393963735037988,1.0591054093947105,1.055291482067983,1.0845964064291858,1.0061457922699255,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.9793805241035426,0.9838889688940092,0.9823817943098359,1.014365481890841,0.9598035680533554
2,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.7326993636035044,0.7316531188991091,0.7645142761939162,0.6875248912277572,0.6819447751985778,0.5817651234635519,0.5692999920713793,0.6052586335107821,0.46589673959880795,0.48598540157353115,0.8692589637336381,0.8785440899910183,0.9086027582851025,0.888045643447736,0.8592413937279938,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.8426600864955357,0.8599855625135009,1.0617862824470765,0.8990769628006192,0.8390812412385018
3,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.6277456647398845,0.680342178005691,0.6668323606526086,0.69804660524797,0.6475660084584437,0.6525830560867939,0.5261127967900092,0.47926343704035523,0.527180467040167,0.43729775173401614,0.44988279058298936,0.8130511362618262,0.8282288367595148,0.8450709132973208,0.8284944711475197,0.8269995210367606,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.5990783410138248,0.7889521110991728,1.7753560334306708,0.8251210994984147,0.8332005338185394,0.7874195696571455
4,0.63121387283237,0.6277456647398845,0.6300578034682082,0.6277456647398845,0.6289017341040463,0.6626757495447037,0.672779679024985,0.6649538453565825,0.6121347669614564,0.6269660258511884,0.505341784122887,0.49892819173839115,0.5016630803226331,0.3982193244433184,0.4216227450775444,0.7914035342155247,0.8150217948703591,0.7985553741455078,0.7871564943856055,0.7949741477266364,0.631336405529954,0.6036866359447005,0.5990783410138248,0.5990783410138248,0.6082949308755761,0.761406056891938,1.5134825552663496,0.7860552089005571,1.2569112294280584,1.5774406441895095
5,0.6566473988439306,0.6450867052023121,0.638150289017341,0.6358381502890174,0.6485549132947978,0.6369756063736907,0.6453713870376622,0.6428491382970722,0.6062076933887026,0.6050948399469394,0.4904357542138581,0.4767782239738954,0.47527953626912667,0.38993594774959284,0.40575191214543965,0.7509510407754041,0.7764994004450807,0.7731810518361013,0.7744190496042234,0.7601393401075941,0.6866359447004609,0.6082949308755761,0.6129032258064516,0.5990783410138248,0.6589861751152074,0.7982041973122803,0.8420151384195425,0.7783085333037486,0.7828040705298498,1.1630777895175917
6,0.6878612716763006,0.6809248554913295,0.661271676300578,0.661271676300578,0.669364161849711,0.6193073637988589,0.6339410622732355,0.6335592015620766,0.589058216558684,0.6304334771195683,0.47498883621408305,0.4966317778880443,0.47482513069012844,0.3650605558255397,0.4093965778657056,0.7259775837627026,0.7354305293581901,0.7508843874712603,0.7546217140801456,0.7938085843663697,0.728110599078341,0.695852534562212,0.6405529953917051,0.695852534562212,0.695852534562212,0.7619013852238106,0.7583156324202015,0.7713712547231929,0.8002897341679868,0.7934776594012564
7,0.7040462427745665,0.7098265895953758,0.6820809248554913,0.6820809248554913,0.6867052023121387,0.6196453276030515,0.6067210643663319,0.6502135286637403,0.5935397213752117,0.5945604290437261,0.46022086679388624,0.4369137060204777,0.47159180920058436,0.35426356527236624,0.39033915416910014,0.7315816830057617,0.7259475424749042,0.7756288122693333,0.7615421665917843,0.7379498623926705,0.7142857142857143,0.695852534562212,0.6359447004608295,0.7142857142857143,0.6774193548387096,1.489958029188868,1.3744778633117676,0.8456553682204215,0.7812629910658032,0.8390864529367965
8,0.7075144508670521,0.7144508670520232,0.7017341040462428,0.7075144508670521,0.6994219653179191,0.6126315683946697,0.6284640948159979,0.6072813059211871,0.5737510599674435,0.608911229656377,0.4431137232058639,0.4592001387558946,0.4411684654721426,0.3537862217480983,0.38714826243733047,0.7256434373899338,0.7413066959162371,0.7180231645566608,0.7203942526371108,0.7567531707089975,0.7188940092165899,0.7142857142857143,0.728110599078341,0.7096774193548387,0.695852534562212,1.130708254976756,0.7831771346281201,0.781218646858145,0.7778334639588809,0.7654386022673224
9,0.7144508670520232,0.7098265895953758,0.7040462427745665,0.7028901734104047,0.7109826589595376,0.6056723184541825,0.5992278218816179,0.6163247074555913,0.575888332150398,0.5877016517547292,0.442978144512264,0.4169737907177811,0.42754536839800145,0.3417267242976285,0.383171108747841,0.7086012784494172,0.7145313883046491,0.7357565328615521,0.7240313865722866,0.7170985226237446,0.7235023041474654,0.7142857142857143,0.7142857142857143,0.728110599078341,0.7096774193548387,0.7501631530199183,0.8075079544348651,0.7731212844497047,0.7505574643886583,0.7385516628142326
